index,model,crystal_name,Oxy_site_label,Oxy_site_index,Oxy_vacancy_formation_energy,Oxy_vacancy_formation_energy_pre,test_elements_numbers
8440,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ba1O4-dataset2-0108143,O3,39,6.1849,5.1030964851379395,2
8441,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ba1O4-dataset2-0108143,O3,40,6.1849,5.103097915649414,2
8442,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ba1O4-dataset2-0108143,O3,41,6.1849,5.103096008300781,2
8443,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ba1O4-dataset2-0108143,O5,48,6.0963,5.108150482177734,2
8444,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ba1O4-dataset2-0108143,O5,49,6.0963,5.108150005340576,2
8445,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ba1O4-dataset2-0108143,O5,50,6.0963,5.108150959014893,2
8446,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ba1O4-dataset2-0108143,O5,51,6.0963,5.108150482177734,2
8447,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ba1O4-dataset2-0108143,O5,52,6.0963,5.108149528503418,2
8448,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ba1O4-dataset2-0108143,O5,53,6.0963,5.108150959014893,2
8449,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ba1O4-dataset2-0108143,O2,30,6.1484,5.07248592376709,2
8450,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ba1O4-dataset2-0108143,O2,31,6.1484,5.072484016418457,2
8451,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ba1O4-dataset2-0108143,O2,32,6.1484,5.072484016418457,2
8452,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ba1O4-dataset2-0108143,O2,33,6.1484,5.07248592376709,2
8453,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ba1O4-dataset2-0108143,O2,34,6.1484,5.072484016418457,2
8454,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ba1O4-dataset2-0108143,O2,35,6.1484,5.072484016418457,2
8455,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ba1O4-dataset2-0108143,O4,42,6.1409,5.102612018585205,2
8456,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ba1O4-dataset2-0108143,O4,43,6.1409,5.102611541748047,2
8457,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ba1O4-dataset2-0108143,O4,44,6.1409,5.102612018585205,2
8458,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ba1O4-dataset2-0108143,O4,45,6.1409,5.102612018585205,2
8459,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ba1O4-dataset2-0108143,O4,46,6.1409,5.102611541748047,2
8460,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ba1O4-dataset2-0108143,O4,47,6.1409,5.102612495422363,2
8461,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ba1O4-dataset2-0108143,O1,24,6.1846,5.113146781921387,2
8462,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ba1O4-dataset2-0108143,O1,25,6.1846,5.113144874572754,2
8463,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ba1O4-dataset2-0108143,O1,26,6.1846,5.113144874572754,2
8464,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ba1O4-dataset2-0108143,O1,27,6.1846,5.113146781921387,2
8465,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ba1O4-dataset2-0108143,O1,28,6.1846,5.113144874572754,2
8466,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ba1O4-dataset2-0108143,O1,29,6.1846,5.113145351409912,2
8467,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba3O9Y4-dataset2-0108190,O2,10,6.129,5.94581937789917,2
8468,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba3O9Y4-dataset2-0108190,O2,11,6.129,5.945817947387695,2
8469,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba3O9Y4-dataset2-0108190,O2,12,6.129,5.945821762084961,2
8470,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba3O9Y4-dataset2-0108190,O3,13,6.1053,5.9496331214904785,2
8471,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba3O9Y4-dataset2-0108190,O3,14,6.1053,5.949627876281738,2
8472,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba3O9Y4-dataset2-0108190,O3,15,6.1053,5.949629783630371,2
8473,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba3O9Y4-dataset2-0108190,O1,7,6.3296,5.93206787109375,2
8474,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba3O9Y4-dataset2-0108190,O1,8,6.3296,5.932066917419434,2
8475,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ba3O9Y4-dataset2-0108190,O1,9,6.3296,5.932065010070801,2
8476,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2O5Ti1-dataset2-0108321,O3,12,6.4249,7.299054145812988,2
8477,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2O5Ti1-dataset2-0108321,O3,13,6.4249,7.299055099487305,2
8478,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2O5Ti1-dataset2-0108321,O3,14,6.4249,7.299055099487305,2
8479,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2O5Ti1-dataset2-0108321,O3,15,6.4249,7.299054145812988,2
8480,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2O5Ti1-dataset2-0108321,O2,8,6.3778,7.226217746734619,2
8481,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2O5Ti1-dataset2-0108321,O2,9,6.3778,7.226217746734619,2
8482,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2O5Ti1-dataset2-0108321,O2,10,6.3778,7.226218223571777,2
8483,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2O5Ti1-dataset2-0108321,O2,11,6.3778,7.226217746734619,2
8484,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2O5Ti1-dataset2-0108321,O1,6,5.8592,7.240382194519043,2
8485,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2O5Ti1-dataset2-0108321,O1,7,5.8592,7.240382194519043,2
8486,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al4O7Sr1-dataset2-0108427,O3,16,6.1625,4.744189739227295,2
8487,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al4O7Sr1-dataset2-0108427,O3,17,6.1625,4.744189739227295,2
8488,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al4O7Sr1-dataset2-0108427,O3,18,6.1625,4.744189739227295,2
8489,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al4O7Sr1-dataset2-0108427,O3,19,6.1625,4.744189262390137,2
8490,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al4O7Sr1-dataset2-0108427,O2,12,6.3726,4.768243789672852,2
8491,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al4O7Sr1-dataset2-0108427,O2,13,6.3726,4.768243789672852,2
8492,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al4O7Sr1-dataset2-0108427,O2,14,6.3726,4.768243789672852,2
8493,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al4O7Sr1-dataset2-0108427,O2,15,6.3726,4.768243789672852,2
8494,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al4O7Sr1-dataset2-0108427,O4,20,6.7311,4.754966735839844,2
8495,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al4O7Sr1-dataset2-0108427,O4,21,6.7311,4.7549662590026855,2
8496,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al4O7Sr1-dataset2-0108427,O4,22,6.7311,4.754966735839844,2
8497,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al4O7Sr1-dataset2-0108427,O4,23,6.7311,4.754966735839844,2
8498,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al4O7Sr1-dataset2-0108427,O1,10,6.1601,4.7497944831848145,2
8499,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al4O7Sr1-dataset2-0108427,O1,11,6.1601,4.749794006347656,2
8500,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,32,6.6039,4.444187164306641,2
8501,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,33,6.6039,4.444187164306641,2
8502,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,34,6.6039,4.444187164306641,2
8503,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,35,6.6039,4.444186687469482,2
8504,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,36,6.6039,4.444186687469482,2
8505,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,37,6.6039,4.444187164306641,2
8506,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,38,6.6039,4.444186687469482,2
8507,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,39,6.6039,4.444187641143799,2
8508,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,40,6.6039,4.444187641143799,2
8509,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,41,6.6039,4.444187164306641,2
8510,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,42,6.6039,4.444186687469482,2
8511,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,43,6.6039,4.444186687469482,2
8512,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,44,6.6039,4.444187164306641,2
8513,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,45,6.6039,4.444186687469482,2
8514,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,46,6.6039,4.444187641143799,2
8515,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,47,6.6039,4.444186687469482,2
8516,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,48,6.6039,4.444186687469482,2
8517,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,49,6.6039,4.444187164306641,2
8518,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,50,6.6039,4.444186687469482,2
8519,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,51,6.6039,4.444187641143799,2
8520,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,52,6.6039,4.444187641143799,2
8521,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,53,6.6039,4.444186687469482,2
8522,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,54,6.6039,4.444187164306641,2
8523,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,55,6.6039,4.444186687469482,2
8524,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,56,6.6039,4.444186687469482,2
8525,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,57,6.6039,4.444186687469482,2
8526,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,58,6.6039,4.444187641143799,2
8527,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,59,6.6039,4.444186687469482,2
8528,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,60,6.6039,4.444187164306641,2
8529,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,61,6.6039,4.444187164306641,2
8530,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,62,6.6039,4.444187164306641,2
8531,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,63,6.6039,4.444187641143799,2
8532,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,64,6.6039,4.444187641143799,2
8533,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,65,6.6039,4.444186687469482,2
8534,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,66,6.6039,4.444186687469482,2
8535,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,67,6.6039,4.444186687469482,2
8536,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,68,6.6039,4.444187164306641,2
8537,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,69,6.6039,4.444186687469482,2
8538,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,70,6.6039,4.444187641143799,2
8539,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,71,6.6039,4.444187164306641,2
8540,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,72,6.6039,4.444186687469482,2
8541,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,73,6.6039,4.444187164306641,2
8542,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,74,6.6039,4.444186687469482,2
8543,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,75,6.6039,4.444187164306641,2
8544,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,76,6.6039,4.444187164306641,2
8545,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,77,6.6039,4.444187164306641,2
8546,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,78,6.6039,4.444187164306641,2
8547,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al5O12Y3-dataset2-0108446,O1,79,6.6039,4.444186687469482,2
8548,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al1O3Y1-dataset2-0108689,O2,6,5.1251,6.625116348266602,2
8549,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al1O3Y1-dataset2-0108689,O2,7,5.1251,6.625116348266602,2
8550,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al1O3Y1-dataset2-0108689,O2,8,5.1251,6.625116348266602,2
8551,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al1O3Y1-dataset2-0108689,O2,9,5.1251,6.625116348266602,2
8552,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al1O3Y1-dataset2-0108689,O1,4,3.5762,6.71074104309082,2
8553,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al1O3Y1-dataset2-0108689,O1,5,3.5762,6.71074104309082,2
